XOXO*XOO
*XX*O**X
**XXX*XO
*XO*XOOX
*X*O*O*O
*X*XOO*O
OXO*OOOO
OOX***X*
Node,Depth,Value,Alpha,Beta
d7,3,-118,-92,-2
a6,2,-92,-92,-2
d8,3,-109,-92,-2
a6,2,-92,-92,-2
f8,3,-105,-92,-2
a6,2,-92,-92,-2
h8,3,4,-92,-2
a6,2,4,-92,-2
e1,1,-2,-Infinity,-2
c6,2,-Infinity,-Infinity,-2
b3,3,-68,-Infinity,-2
c6,2,-68,-68,-2
c3,3,-57,-68,-2
c6,2,-57,-57,-2
d4,3,-64,-57,-2
c6,2,-57,-57,-2
c5,3,-62,-57,-2
c6,2,-57,-57,-2
e5,3,-64,-57,-2
c6,2,-57,-57,-2
g5,3,-73,-57,-2
c6,2,-57,-57,-2
a6,3,-112,-57,-2
c6,2,-57,-57,-2
g6,3,-72,-57,-2
c6,2,-57,-57,-2
d7,3,-61,-57,-2
c6,2,-57,-57,-2
d8,3,-74,-57,-2
c6,2,-57,-57,-2
h8,3,39,-57,-2
c6,2,39,-57,-2
e1,1,-2,-Infinity,-2
d7,2,-Infinity,-Infinity,-2
b3,3,-106,-Infinity,-2
d7,2,-106,-106,-2
c3,3,-95,-106,-2
d7,2,-95,-95,-2
d4,3,-102,-95,-2
d7,2,-95,-95,-2
e5,3,-102,-95,-2
d7,2,-95,-95,-2
g5,3,-111,-95,-2
d7,2,-95,-95,-2
c6,3,-111,-95,-2
d7,2,-95,-95,-2
g6,3,-154,-95,-2
d7,2,-95,-95,-2
d8,3,-112,-95,-2
d7,2,-95,-95,-2
h8,3,1,-95,-2
d7,2,1,-95,-2
e1,1,-2,-Infinity,-2
d8,2,-Infinity,-Infinity,-2
b3,3,-123,-Infinity,-2
d8,2,-123,-123,-2
c3,3,-112,-123,-2
d8,2,-112,-112,-2
d4,3,-119,-112,-2
d8,2,-112,-112,-2
e5,3,-119,-112,-2
d8,2,-112,-112,-2
g5,3,-128,-112,-2
d8,2,-112,-112,-2
c6,3,-120,-112,-2
d8,2,-112,-112,-2
g6,3,-149,-112,-2
d8,2,-112,-112,-2
d7,3,-138,-112,-2
d8,2,-112,-112,-2
f8,3,-125,-112,-2
d8,2,-112,-112,-2
h8,3,-16,-112,-2
d8,2,-16,-16,-2
e1,1,-16,-Infinity,-16
root,0,-16,-16,Infinity
b3,1,Infinity,-16,Infinity
e1,2,-Infinity,-16,Infinity
c3,3,-120,-16,Infinity
e1,2,-120,-16,Infinity
f3,3,-98,-16,Infinity
e1,2,-98,-16,Infinity
e5,3,-127,-16,Infinity
e1,2,-98,-16,Infinity
g5,3,-136,-16,Infinity
e1,2,-98,-16,Infinity
c6,3,-136,-16,Infinity
e1,2,-98,-16,Infinity
g6,3,-165,-16,Infinity
e1,2,-98,-16,Infinity
d7,3,-152,-16,Infinity
e1,2,-98,-16,Infinity
d8,3,-137,-16,Infinity
e1,2,-98,-16,Infinity
e8,3,-135,-16,Infinity
e1,2,-98,-16,Infinity
f8,3,-133,-16,Infinity
e1,2,-98,-16,Infinity
h8,3,-24,-16,Infinity
e1,2,-24,-16,Infinity
b3,1,-24,-16,Infinity
root,0,-16,-16,Infinity
c3,1,Infinity,-16,Infinity
e1,2,-Infinity,-16,Infinity
b3,3,-120,-16,Infinity
e1,2,-120,-16,Infinity
d4,3,-116,-16,Infinity
e1,2,-116,-16,Infinity
c5,3,-112,-16,Infinity
e1,2,-112,-16,Infinity
e5,3,-116,-16,Infinity
e1,2,-112,-16,Infinity
g5,3,-125,-16,Infinity
e1,2,-112,-16,Infinity
c6,3,-125,-16,Infinity
e1,2,-112,-16,Infinity
g6,3,-146,-16,Infinity
e1,2,-112,-16,Infinity
d7,3,-135,-16,Infinity
e1,2,-112,-16,Infinity
d8,3,-126,-16,Infinity
e1,2,-112,-16,Infinity
f8,3,-122,-16,Infinity
e1,2,-112,-16,Infinity
h8,3,-13,-16,Infinity
e1,2,-13,-13,Infinity
c3,1,-13,-16,-13
d2,2,-Infinity,-16,-13
e1,3,-93,-16,-13
d2,2,-93,-16,-13
f2,3,-123,-16,-13
d2,2,-93,-16,-13
b3,3,-103,-16,-13
d2,2,-93,-16,-13
f3,3,-92,-16,-13
d2,2,-92,-16,-13
d4,3,-99,-16,-13
d2,2,-92,-16,-13
c5,3,-95,-16,-13
d2,2,-92,-16,-13
e5,3,-99,-16,-13
d2,2,-92,-16,-13
g5,3,-106,-16,-13
d2,2,-92,-16,-13
c6,3,-108,-16,-13
d2,2,-92,-16,-13
g6,3,-129,-16,-13
d2,2,-92,-16,-13
d7,3,-118,-16,-13
d2,2,-92,-16,-13
d8,3,-109,-16,-13
d2,2,-92,-16,-13
f8,3,-105,-16,-13
d2,2,-92,-16,-13
h8,3,4,-16,-13
d2,2,4,-16,-13
c3,1,-13,-16,-13
g2,2,-Infinity,-16,-13
e1,3,-58,-16,-13
g2,2,-58,-16,-13
f2,3,-130,-16,-13
g2,2,-58,-16,-13
b3,3,-66,-16,-13
g2,2,-58,-16,-13
d4,3,-62,-16,-13
g2,2,-58,-16,-13
c5,3,-58,-16,-13
g2,2,-58,-16,-13
e5,3,-70,-16,-13
g2,2,-58,-16,-13
g5,3,-65,-16,-13
g2,2,-58,-16,-13
c6,3,-71,-16,-13
g2,2,-58,-16,-13
g6,3,-92,-16,-13
g2,2,-58,-16,-13
d7,3,-81,-16,-13
g2,2,-58,-16,-13
d8,3,-72,-16,-13
g2,2,-58,-16,-13
f8,3,-68,-16,-13
g2,2,-58,-16,-13
h8,3,41,-16,-13
g2,2,41,-16,-13
c3,1,-13,-16,-13
b3,2,-Infinity,-16,-13
e1,3,38,-16,-13
b3,2,38,-16,-13
c3,1,-13,-16,-13
f3,2,-Infinity,-16,-13
e1,3,-89,-16,-13
f3,2,-89,-16,-13
f2,3,-113,-16,-13
f3,2,-89,-16,-13
b3,3,-97,-16,-13
f3,2,-89,-16,-13
d4,3,-91,-16,-13
f3,2,-89,-16,-13
c5,3,-89,-16,-13
f3,2,-89,-16,-13
e5,3,-101,-16,-13
f3,2,-89,-16,-13
g5,3,-96,-16,-13
f3,2,-89,-16,-13
c6,3,-102,-16,-13
f3,2,-89,-16,-13
g6,3,-123,-16,-13
f3,2,-89,-16,-13
d7,3,-112,-16,-13
f3,2,-89,-16,-13
d8,3,-103,-16,-13
f3,2,-89,-16,-13
f8,3,-99,-16,-13
f3,2,-89,-16,-13
h8,3,10,-16,-13
f3,2,10,-16,-13
c3,1,-13,-16,-13
a4,2,-Infinity,-16,-13
e1,3,-90,-16,-13
a4,2,-90,-16,-13
b3,3,-104,-16,-13
a4,2,-90,-16,-13
d4,3,-102,-16,-13
a4,2,-90,-16,-13
a5,3,-102,-16,-13
a4,2,-90,-16,-13
c5,3,-90,-16,-13
a4,2,-90,-16,-13
e5,3,-94,-16,-13
a4,2,-90,-16,-13
g5,3,-103,-16,-13
a4,2,-90,-16,-13
c6,3,-103,-16,-13
a4,2,-90,-16,-13
g6,3,-124,-16,-13
a4,2,-90,-16,-13
d7,3,-113,-16,-13
a4,2,-90,-16,-13
d8,3,-104,-16,-13
a4,2,-90,-16,-13
f8,3,-100,-16,-13
a4,2,-90,-16,-13
h8,3,9,-16,-13
a4,2,9,-16,-13
c3,1,-13,-16,-13
d4,2,-Infinity,-16,-13
e1,3,-90,-16,-13
d4,2,-90,-16,-13
b3,3,-98,-16,-13
d4,2,-90,-16,-13
c5,3,-90,-16,-13
d4,2,-90,-16,-13
e5,3,-94,-16,-13
d4,2,-90,-16,-13
g5,3,-103,-16,-13
d4,2,-90,-16,-13
c6,3,-103,-16,-13
d4,2,-90,-16,-13
g6,3,-124,-16,-13
d4,2,-90,-16,-13
d7,3,-113,-16,-13
d4,2,-90,-16,-13
d8,3,-104,-16,-13
d4,2,-90,-16,-13
f8,3,-100,-16,-13
d4,2,-90,-16,-13
h8,3,9,-16,-13
d4,2,9,-16,-13
c3,1,-13,-16,-13
a5,2,-Infinity,-16,-13
e1,3,-88,-16,-13
a5,2,-88,-16,-13
b3,3,-96,-16,-13
a5,2,-88,-16,-13
d4,3,-92,-16,-13
a5,2,-88,-16,-13
c5,3,-88,-16,-13
a5,2,-88,-16,-13
e5,3,-92,-16,-13
a5,2,-88,-16,-13
g5,3,-101,-16,-13
a5,2,-88,-16,-13
c6,3,-101,-16,-13
a5,2,-88,-16,-13
g6,3,-122,-16,-13
a5,2,-88,-16,-13
d7,3,-111,-16,-13
a5,2,-88,-16,-13
f8,3,-98,-16,-13
a5,2,-88,-16,-13
h8,3,11,-16,-13
a5,2,11,-16,-13
c3,1,-13,-16,-13
c5,2,-Infinity,-16,-13
e1,3,-94,-16,-13
c5,2,-94,-16,-13
b3,3,-102,-16,-13
c5,2,-94,-16,-13
d4,3,-98,-16,-13
c5,2,-94,-16,-13
e5,3,-90,-16,-13
c5,2,-90,-16,-13
g5,3,-107,-16,-13
c5,2,-90,-16,-13
c6,3,-91,-16,-13
c5,2,-90,-16,-13
g6,3,-150,-16,-13
c5,2,-90,-16,-13
d7,3,-117,-16,-13
c5,2,-90,-16,-13
f8,3,-88,-16,-13
c5,2,-88,-16,-13
h8,3,5,-16,-13
c5,2,5,-16,-13
c3,1,-13,-16,-13
e5,2,-Infinity,-16,-13
e1,3,-100,-16,-13
e5,2,-100,-16,-13
b3,3,-114,-16,-13
e5,2,-100,-16,-13
f3,3,-103,-16,-13
e5,2,-100,-16,-13
d4,3,-108,-16,-13
e5,2,-100,-16,-13
c5,3,-106,-16,-13
e5,2,-100,-16,-13
g5,3,-127,-16,-13
e5,2,-100,-16,-13
c6,3,-119,-16,-13
e5,2,-100,-16,-13
g6,3,-162,-16,-13
e5,2,-100,-16,-13
d7,3,-129,-16,-13
e5,2,-100,-16,-13
d8,3,-120,-16,-13
e5,2,-100,-16,-13
h8,3,-7,-16,-13
e5,2,-7,-16,-13
c3,1,-13,-16,-13
a6,2,-Infinity,-16,-13
e1,3,-92,-16,-13
a6,2,-92,-16,-13
b3,3,-100,-16,-13
a6,2,-92,-16,-13
d4,3,-96,-16,-13
a6,2,-92,-16,-13
c5,3,-92,-16,-13
a6,2,-92,-16,-13
e5,3,-96,-16,-13
a6,2,-92,-16,-13
g5,3,-105,-16,-13
a6,2,-92,-16,-13
c6,3,-105,-16,-13
a6,2,-92,-16,-13
g6,3,-126,-16,-13
a6,2,-92,-16,-13
d7,3,-115,-16,-13
a6,2,-92,-16,-13
d8,3,-106,-16,-13
a6,2,-92,-16,-13
f8,3,-102,-16,-13
a6,2,-92,-16,-13
h8,3,7,-16,-13
a6,2,7,-16,-13
c3,1,-13,-16,-13
c6,2,-Infinity,-16,-13
e1,3,-57,-16,-13
c6,2,-57,-16,-13
b3,3,-65,-16,-13
c6,2,-57,-16,-13
d4,3,-61,-16,-13
c6,2,-57,-16,-13
c5,3,-51,-16,-13
c6,2,-51,-16,-13
e5,3,-61,-16,-13
c6,2,-51,-16,-13
g5,3,-70,-16,-13
c6,2,-51,-16,-13
a6,3,-109,-16,-13
c6,2,-51,-16,-13
g6,3,-69,-16,-13
c6,2,-51,-16,-13
d7,3,-58,-16,-13
c6,2,-51,-16,-13
d8,3,-71,-16,-13
c6,2,-51,-16,-13
h8,3,42,-16,-13
c6,2,42,-16,-13
c3,1,-13,-16,-13
d7,2,-Infinity,-16,-13
e1,3,-95,-16,-13
d7,2,-95,-16,-13
b3,3,-103,-16,-13
d7,2,-95,-16,-13
d4,3,-99,-16,-13
d7,2,-95,-16,-13
c5,3,-95,-16,-13
d7,2,-95,-16,-13
e5,3,-99,-16,-13
d7,2,-95,-16,-13
g5,3,-108,-16,-13
d7,2,-95,-16,-13
c6,3,-108,-16,-13
d7,2,-95,-16,-13
g6,3,-151,-16,-13
d7,2,-95,-16,-13
d8,3,-109,-16,-13
d7,2,-95,-16,-13
h8,3,4,-16,-13
d7,2,4,-16,-13
c3,1,-13,-16,-13
d8,2,-Infinity,-16,-13
e1,3,-112,-16,-13
d8,2,-112,-16,-13
b3,3,-120,-16,-13
d8,2,-112,-16,-13
d4,3,-116,-16,-13
d8,2,-112,-16,-13
c5,3,-112,-16,-13
d8,2,-112,-16,-13
e5,3,-116,-16,-13
d8,2,-112,-16,-13
g5,3,-125,-16,-13
d8,2,-112,-16,-13
c6,3,-117,-16,-13
d8,2,-112,-16,-13
g6,3,-146,-16,-13
d8,2,-112,-16,-13
d7,3,-135,-16,-13
d8,2,-112,-16,-13
f8,3,-122,-16,-13
d8,2,-112,-16,-13
h8,3,-13,-16,-13
d8,2,-13,-16,-13
c3,1,-13,-16,-13
root,0,-13,-13,Infinity
d4,1,Infinity,-13,Infinity
e1,2,-Infinity,-13,Infinity
d2,3,-126,-13,Infinity
e1,2,-126,-13,Infinity
c3,3,-116,-13,Infinity
e1,2,-116,-13,Infinity
e5,3,-123,-13,Infinity
e1,2,-116,-13,Infinity
g5,3,-132,-13,Infinity
e1,2,-116,-13,Infinity
c6,3,-132,-13,Infinity
e1,2,-116,-13,Infinity
g6,3,-153,-13,Infinity
e1,2,-116,-13,Infinity
d7,3,-142,-13,Infinity
e1,2,-116,-13,Infinity
d8,3,-133,-13,Infinity
e1,2,-116,-13,Infinity
f8,3,-129,-13,Infinity
e1,2,-116,-13,Infinity
h8,3,-20,-13,Infinity
e1,2,-20,-13,Infinity
d4,1,-20,-13,Infinity
root,0,-13,-13,Infinity
e5,1,Infinity,-13,Infinity
e1,2,-Infinity,-13,Infinity
b3,3,-127,-13,Infinity
e1,2,-127,-13,Infinity
c3,3,-116,-13,Infinity
