*O*OXX*X
*XXOX*X*
X*XOXOOO
OXOOOOXX
**OOOOXO
X*O*XXXO
XOOOXX*X
OOOO*O*X
Node,Depth,Value,Alpha,Beta
b5,3,-43,17,Infinity
c1,2,17,17,Infinity
d6,3,-22,17,Infinity
c1,2,17,17,Infinity
g7,3,-78,17,Infinity
c1,2,17,17,Infinity
e8,3,-42,17,Infinity
c1,2,17,17,Infinity
g8,3,-42,17,Infinity
c1,2,17,17,Infinity
b3,1,17,-32,17
a2,2,-Infinity,-32,17
a1,3,53,-32,17
a2,2,53,-32,17
b3,1,17,-32,17
f2,2,-Infinity,-32,17
c1,3,-78,-32,17
f2,2,-78,-32,17
g1,3,-68,-32,17
f2,2,-68,-32,17
a2,3,-72,-32,17
f2,2,-68,-32,17
h2,3,-156,-32,17
f2,2,-68,-32,17
a5,3,-80,-32,17
f2,2,-68,-32,17
b5,3,-89,-32,17
f2,2,-68,-32,17
d6,3,-68,-32,17
f2,2,-68,-32,17
g7,3,-104,-32,17
f2,2,-68,-32,17
e8,3,-88,-32,17
f2,2,-68,-32,17
g8,3,-88,-32,17
f2,2,-68,-32,17
b3,1,-68,-32,17
root,0,-32,-32,Infinity
d4,1,Infinity,-32,Infinity
c1,2,-Infinity,-32,Infinity
a1,3,21,-32,Infinity
c1,2,21,21,Infinity
g1,3,-44,21,Infinity
c1,2,21,21,Infinity
a2,3,-36,21,Infinity
c1,2,21,21,Infinity
f2,3,-40,21,Infinity
c1,2,21,21,Infinity
b3,3,-82,21,Infinity
c1,2,21,21,Infinity
a5,3,-38,21,Infinity
c1,2,21,21,Infinity
d6,3,-32,21,Infinity
c1,2,21,21,Infinity
g7,3,-88,21,Infinity
c1,2,21,21,Infinity
e8,3,-52,21,Infinity
c1,2,21,21,Infinity
g8,3,-52,21,Infinity
c1,2,21,21,Infinity
d4,1,21,-32,21
f2,2,-Infinity,-32,21
a1,3,17,-32,21
f2,2,17,17,21
c1,3,-34,17,21
f2,2,17,17,21
g1,3,-28,17,21
f2,2,17,17,21
a2,3,-96,17,21
f2,2,17,17,21
h2,3,-118,17,21
f2,2,17,17,21
b3,3,-94,17,21
f2,2,17,17,21
a5,3,-34,17,21
f2,2,17,17,21
d6,3,-36,17,21
f2,2,17,17,21
g7,3,-72,17,21
f2,2,17,17,21
e8,3,-56,17,21
f2,2,17,17,21
g8,3,-56,17,21
f2,2,17,17,21
d4,1,17,-32,17
h2,2,-Infinity,-32,17
a1,3,27,-32,17
h2,2,27,-32,17
d4,1,17,-32,17
b3,2,-Infinity,-32,17
a1,3,31,-32,17
b3,2,31,-32,17
d4,1,17,-32,17
a5,2,-Infinity,-32,17
a1,3,17,-32,17
a5,2,17,-32,17
d4,1,17,-32,17
b5,2,-Infinity,-32,17
a1,3,6,-32,17
b5,2,6,6,17
c1,3,-29,6,17
b5,2,6,6,17
g1,3,-87,6,17
b5,2,6,6,17
a2,3,-107,6,17
b5,2,6,6,17
f2,3,-61,6,17
b5,2,6,6,17
b3,3,-89,6,17
b5,2,6,6,17
a5,3,-41,6,17
b5,2,6,6,17
b6,3,-55,6,17
b5,2,6,6,17
d6,3,-47,6,17
b5,2,6,6,17
g7,3,-103,6,17
b5,2,6,6,17
e8,3,-67,6,17
b5,2,6,6,17
d4,1,6,-32,6
b6,2,-Infinity,-32,6
a1,3,31,-32,6
b6,2,31,-32,6
d4,1,6,-32,6
d6,2,-Infinity,-32,6
a1,3,23,-32,6
d6,2,23,-32,6
d4,1,6,-32,6
root,0,6,6,Infinity
a5,1,Infinity,6,Infinity
c1,2,-Infinity,6,Infinity
g1,3,-46,6,Infinity
c1,2,-46,6,Infinity
a2,3,-38,6,Infinity
c1,2,-38,6,Infinity
b3,3,-68,6,Infinity
c1,2,-38,6,Infinity
d6,3,-34,6,Infinity
c1,2,-34,6,Infinity
g7,3,-90,6,Infinity
c1,2,-34,6,Infinity
e8,3,-54,6,Infinity
c1,2,-34,6,Infinity
g8,3,-54,6,Infinity
c1,2,-34,6,Infinity
a5,1,-34,6,Infinity
root,0,6,6,Infinity
d6,1,Infinity,6,Infinity
c1,2,-Infinity,6,Infinity
g1,3,-40,6,Infinity
c1,2,-40,6,Infinity
a2,3,-32,6,Infinity
c1,2,-32,6,Infinity
b3,3,-62,6,Infinity
c1,2,-32,6,Infinity
a5,3,-34,6,Infinity
c1,2,-32,6,Infinity
g7,3,-72,6,Infinity
c1,2,-32,6,Infinity
e8,3,-42,6,Infinity
c1,2,-32,6,Infinity
g8,3,-56,6,Infinity
c1,2,-32,6,Infinity
d6,1,-32,6,Infinity
root,0,6,6,Infinity
g7,1,Infinity,6,Infinity
c1,2,-Infinity,6,Infinity
g1,3,-96,6,Infinity
c1,2,-96,6,Infinity
a2,3,-88,6,Infinity
c1,2,-88,6,Infinity
b3,3,-118,6,Infinity
c1,2,-88,6,Infinity
a5,3,-90,6,Infinity
c1,2,-88,6,Infinity
d6,3,-84,6,Infinity
c1,2,-84,6,Infinity
g7,1,-84,6,Infinity
root,0,6,6,Infinity
e8,1,Infinity,6,Infinity
c1,2,-Infinity,6,Infinity
g1,3,-60,6,Infinity
c1,2,-60,6,Infinity
a2,3,-52,6,Infinity
c1,2,-52,6,Infinity
b3,3,-82,6,Infinity
c1,2,-52,6,Infinity
a5,3,-54,6,Infinity
c1,2,-52,6,Infinity
g7,3,-70,6,Infinity
c1,2,-52,6,Infinity
e8,1,-52,6,Infinity
root,0,6,6,Infinity
g8,1,Infinity,6,Infinity
c1,2,-Infinity,6,Infinity
g1,3,-60,6,Infinity
c1,2,-60,6,Infinity
a2,3,-52,6,Infinity
c1,2,-52,6,Infinity
b3,3,-82,6,Infinity
c1,2,-52,6,Infinity
a5,3,-54,6,Infinity
c1,2,-52,6,Infinity
d6,3,-62,6,Infinity
c1,2,-52,6,Infinity
g7,3,-90,6,Infinity
c1,2,-52,6,Infinity
e8,3,-60,6,Infinity
c1,2,-52,6,Infinity
g8,1,-52,6,Infinity
root,0,6,6,Infinity
