XOOXOX*X
OOX*XXXX
O***OX*O
XO*XXOOX
*OXXO*XX
O*X**OO*
X*X**XOO
*X*XOO*X
Node,Depth,Value,Alpha,Beta
g8,3,144,244,318
h1,2,198,244,318
d2,1,198,244,318
root,0,244,244,Infinity
c3,1,Infinity,244,Infinity
g1,2,-Infinity,244,Infinity
h1,3,272,244,Infinity
g1,2,272,272,Infinity
d2,3,222,272,Infinity
g1,2,272,272,Infinity
d3,3,221,272,Infinity
g1,2,272,272,Infinity
g3,3,199,272,Infinity
g1,2,272,272,Infinity
c4,3,207,272,Infinity
g1,2,272,272,Infinity
a5,3,219,272,Infinity
g1,2,272,272,Infinity
f5,3,235,272,Infinity
g1,2,272,272,Infinity
e6,3,213,272,Infinity
g1,2,272,272,Infinity
h6,3,201,272,Infinity
g1,2,272,272,Infinity
e7,3,220,272,Infinity
g1,2,272,272,Infinity
g8,3,173,272,Infinity
g1,2,272,272,Infinity
c3,1,272,244,272
h1,2,-Infinity,244,272
d2,3,139,244,272
h1,2,139,244,272
d3,3,138,244,272
h1,2,139,244,272
g3,3,116,244,272
h1,2,139,244,272
c4,3,124,244,272
h1,2,139,244,272
a5,3,136,244,272
h1,2,139,244,272
f5,3,152,244,272
h1,2,152,244,272
e6,3,130,244,272
h1,2,152,244,272
h6,3,118,244,272
h1,2,152,244,272
e7,3,137,244,272
h1,2,152,244,272
g8,3,90,244,272
h1,2,152,244,272
c3,1,152,244,272
root,0,244,244,Infinity
d3,1,Infinity,244,Infinity
g1,2,-Infinity,244,Infinity
h1,3,317,244,Infinity
g1,2,317,317,Infinity
c3,3,213,317,Infinity
g1,2,317,317,Infinity
g3,3,244,317,Infinity
g1,2,317,317,Infinity
c4,3,252,317,Infinity
g1,2,317,317,Infinity
a5,3,270,317,Infinity
g1,2,317,317,Infinity
f5,3,280,317,Infinity
g1,2,317,317,Infinity
e6,3,258,317,Infinity
g1,2,317,317,Infinity
h6,3,246,317,Infinity
g1,2,317,317,Infinity
e7,3,265,317,Infinity
g1,2,317,317,Infinity
g8,3,218,317,Infinity
g1,2,317,317,Infinity
d3,1,317,244,317
h1,2,-Infinity,244,317
c3,3,138,244,317
h1,2,138,244,317
g3,3,169,244,317
h1,2,169,244,317
c4,3,177,244,317
h1,2,177,244,317
a5,3,195,244,317
h1,2,195,244,317
f5,3,205,244,317
h1,2,205,244,317
e6,3,183,244,317
h1,2,205,244,317
h6,3,171,244,317
h1,2,205,244,317
e7,3,190,244,317
h1,2,205,244,317
g8,3,143,244,317
h1,2,205,244,317
d3,1,205,244,317
root,0,244,244,Infinity
g3,1,Infinity,244,Infinity
g1,2,-Infinity,244,Infinity
h1,3,303,244,Infinity
g1,2,303,303,Infinity
d2,3,253,303,Infinity
g1,2,303,303,Infinity
c3,3,199,303,Infinity
g1,2,303,303,Infinity
d3,3,252,303,Infinity
g1,2,303,303,Infinity
c4,3,238,303,Infinity
g1,2,303,303,Infinity
a5,3,256,303,Infinity
g1,2,303,303,Infinity
f5,3,266,303,Infinity
g1,2,303,303,Infinity
d6,3,252,303,Infinity
g1,2,303,303,Infinity
e6,3,244,303,Infinity
g1,2,303,303,Infinity
h6,3,232,303,Infinity
g1,2,303,303,Infinity
e7,3,251,303,Infinity
g1,2,303,303,Infinity
g8,3,204,303,Infinity
g1,2,303,303,Infinity
g3,1,303,244,303
h1,2,-Infinity,244,303
g1,3,101,244,303
h1,2,101,244,303
d2,3,170,244,303
h1,2,170,244,303
c3,3,116,244,303
h1,2,170,244,303
d3,3,169,244,303
h1,2,170,244,303
c4,3,155,244,303
h1,2,170,244,303
a5,3,173,244,303
h1,2,173,244,303
f5,3,183,244,303
h1,2,183,244,303
d6,3,169,244,303
h1,2,183,244,303
e6,3,161,244,303
h1,2,183,244,303
h6,3,149,244,303
h1,2,183,244,303
e7,3,168,244,303
h1,2,183,244,303
g8,3,121,244,303
h1,2,183,244,303
