OOOOX*OO
OOXO*X**
XXO*OOXX
X**OXXOO
**OO*OX*
XX****OO
*XO*XXX*
*O*XXX**
Node,Depth,Value,Alpha,Beta
a5,3,77,194,Infinity
a1,2,91,194,Infinity
b5,3,20,194,Infinity
a1,2,91,194,Infinity
e5,3,79,194,Infinity
a1,2,91,194,Infinity
h5,3,79,194,Infinity
a1,2,91,194,Infinity
f6,3,80,194,Infinity
a1,2,91,194,Infinity
a7,3,15,194,Infinity
a1,2,91,194,Infinity
g8,3,23,194,Infinity
a1,2,91,194,Infinity
b4,1,91,194,Infinity
root,0,194,194,Infinity
c4,1,Infinity,194,Infinity
a1,2,-Infinity,194,Infinity
f1,3,82,194,Infinity
a1,2,82,194,Infinity
g2,3,38,194,Infinity
a1,2,82,194,Infinity
h2,3,78,194,Infinity
a1,2,82,194,Infinity
d3,3,74,194,Infinity
a1,2,82,194,Infinity
a5,3,68,194,Infinity
a1,2,82,194,Infinity
b5,3,11,194,Infinity
a1,2,82,194,Infinity
e5,3,70,194,Infinity
a1,2,82,194,Infinity
h5,3,70,194,Infinity
a1,2,82,194,Infinity
f6,3,71,194,Infinity
a1,2,82,194,Infinity
a7,3,6,194,Infinity
a1,2,82,194,Infinity
g8,3,14,194,Infinity
a1,2,82,194,Infinity
c4,1,82,194,Infinity
root,0,194,194,Infinity
a5,1,Infinity,194,Infinity
a1,2,-Infinity,194,Infinity
f1,3,66,194,Infinity
a1,2,66,194,Infinity
g2,3,22,194,Infinity
a1,2,66,194,Infinity
h2,3,62,194,Infinity
a1,2,66,194,Infinity
d3,3,58,194,Infinity
a1,2,66,194,Infinity
b4,3,65,194,Infinity
a1,2,66,194,Infinity
c4,3,64,194,Infinity
a1,2,66,194,Infinity
e5,3,54,194,Infinity
a1,2,66,194,Infinity
h5,3,54,194,Infinity
a1,2,66,194,Infinity
f6,3,55,194,Infinity
a1,2,66,194,Infinity
a7,3,-2,194,Infinity
a1,2,66,194,Infinity
g8,3,-2,194,Infinity
a1,2,66,194,Infinity
a5,1,66,194,Infinity
root,0,194,194,Infinity
b5,1,Infinity,194,Infinity
a1,2,-Infinity,194,Infinity
f1,3,21,194,Infinity
a1,2,21,194,Infinity
g2,3,-23,194,Infinity
a1,2,21,194,Infinity
h2,3,17,194,Infinity
a1,2,21,194,Infinity
d3,3,13,194,Infinity
a1,2,21,194,Infinity
b4,3,20,194,Infinity
a1,2,21,194,Infinity
c4,3,19,194,Infinity
a1,2,21,194,Infinity
e5,3,9,194,Infinity
a1,2,21,194,Infinity
h5,3,9,194,Infinity
a1,2,21,194,Infinity
