**XOX*XX
X*OXXOX*
OXOOXX*O
OX*XXX*O
O*OXXOOX
OOOOO**O
OO***XOO
OXXXX**X
Node,Depth,Value,Alpha,Beta
a1,2,-193,-19,Infinity
b5,3,-230,-19,Infinity
a1,2,-193,-19,Infinity
a6,3,-181,-19,Infinity
a1,2,-181,-19,Infinity
f6,3,-212,-19,Infinity
a1,2,-181,-19,Infinity
c7,3,-209,-19,Infinity
a1,2,-181,-19,Infinity
e7,3,-230,-19,Infinity
a1,2,-181,-19,Infinity
f8,3,-187,-19,Infinity
a1,2,-181,-19,Infinity
g8,3,-235,-19,Infinity
a1,2,-181,-19,Infinity
b1,1,-181,-19,Infinity
root,0,-19,-19,Infinity
f1,1,Infinity,-19,Infinity
b1,2,-Infinity,-19,Infinity
a1,3,-59,-19,Infinity
b1,2,-59,-19,Infinity
b2,3,-180,-19,Infinity
b1,2,-59,-19,Infinity
g3,3,-108,-19,Infinity
b1,2,-59,-19,Infinity
c4,3,-130,-19,Infinity
b1,2,-59,-19,Infinity
g4,3,-131,-19,Infinity
b1,2,-59,-19,Infinity
b5,3,-153,-19,Infinity
b1,2,-59,-19,Infinity
a6,3,-104,-19,Infinity
b1,2,-59,-19,Infinity
f6,3,-135,-19,Infinity
b1,2,-59,-19,Infinity
c7,3,-132,-19,Infinity
b1,2,-59,-19,Infinity
e7,3,-153,-19,Infinity
b1,2,-59,-19,Infinity
f8,3,-110,-19,Infinity
b1,2,-59,-19,Infinity
g8,3,-158,-19,Infinity
b1,2,-59,-19,Infinity
f1,1,-59,-19,Infinity
root,0,-19,-19,Infinity
h2,1,Infinity,-19,Infinity
b1,2,-Infinity,-19,Infinity
a1,3,-81,-19,Infinity
b1,2,-81,-19,Infinity
f1,3,-144,-19,Infinity
b1,2,-81,-19,Infinity
b2,3,-208,-19,Infinity
b1,2,-81,-19,Infinity
g3,3,-130,-19,Infinity
b1,2,-81,-19,Infinity
c4,3,-160,-19,Infinity
b1,2,-81,-19,Infinity
g4,3,-159,-19,Infinity
b1,2,-81,-19,Infinity
b5,3,-175,-19,Infinity
b1,2,-81,-19,Infinity
a6,3,-126,-19,Infinity
b1,2,-81,-19,Infinity
f6,3,-157,-19,Infinity
b1,2,-81,-19,Infinity
c7,3,-154,-19,Infinity
b1,2,-81,-19,Infinity
e7,3,-175,-19,Infinity
b1,2,-81,-19,Infinity
f8,3,-132,-19,Infinity
b1,2,-81,-19,Infinity
g8,3,-180,-19,Infinity
b1,2,-81,-19,Infinity
h2,1,-81,-19,Infinity
root,0,-19,-19,Infinity
g3,1,Infinity,-19,Infinity
b1,2,-Infinity,-19,Infinity
a1,3,1,-19,Infinity
b1,2,1,1,Infinity
f1,3,-110,1,Infinity
b1,2,1,1,Infinity
b2,3,-126,1,Infinity
b1,2,1,1,Infinity
h2,3,-138,1,Infinity
b1,2,1,1,Infinity
c4,3,-78,1,Infinity
b1,2,1,1,Infinity
b5,3,-93,1,Infinity
b1,2,1,1,Infinity
a6,3,-44,1,Infinity
b1,2,1,1,Infinity
c7,3,-72,1,Infinity
b1,2,1,1,Infinity
e7,3,-93,1,Infinity
b1,2,1,1,Infinity
f8,3,-50,1,Infinity
b1,2,1,1,Infinity
g8,3,-98,1,Infinity
b1,2,1,1,Infinity
g3,1,1,-19,1
b2,2,-Infinity,-19,1
a1,3,-23,-19,1
b2,2,-23,-19,1
b1,3,-72,-19,1
b2,2,-23,-19,1
f1,3,-106,-19,1
b2,2,-23,-19,1
h2,3,-128,-19,1
b2,2,-23,-19,1
c4,3,-68,-19,1
b2,2,-23,-19,1
b5,3,-83,-19,1
b2,2,-23,-19,1
a6,3,-34,-19,1
b2,2,-23,-19,1
c7,3,-62,-19,1
b2,2,-23,-19,1
e7,3,-83,-19,1
b2,2,-23,-19,1
f8,3,-40,-19,1
