XOXO*X*X
*XO*X**O
OO**OXOO
**X*O**O
XXX**XOX
X*X*O*OX
XX**XX*O
XXOXX**O
Node,Depth,Value,Alpha,Beta
a4,3,97,104,186
d3,2,104,104,186
f4,3,79,104,186
d3,2,104,104,186
d5,3,97,104,186
d3,2,104,104,186
e5,3,97,104,186
d3,2,104,104,186
f6,3,80,104,186
d3,2,104,104,186
d7,3,86,104,186
d3,2,104,104,186
a8,3,180,104,186
d3,2,180,180,186
a2,1,180,54,180
a4,2,-Infinity,54,180
e1,3,95,54,180
a4,2,95,95,180
d2,3,66,95,180
a4,2,95,95,180
c3,3,76,95,180
a4,2,95,95,180
d3,3,89,95,180
a4,2,95,95,180
b4,3,66,95,180
a4,2,95,95,180
f4,3,75,95,180
a4,2,95,95,180
d5,3,85,95,180
a4,2,95,95,180
e5,3,93,95,180
a4,2,95,95,180
f6,3,76,95,180
a4,2,95,95,180
d7,3,82,95,180
a4,2,95,95,180
a8,3,216,95,180
a4,2,216,95,180
a2,1,180,54,180
b4,2,-Infinity,54,180
e1,3,164,54,180
b4,2,164,164,180
d2,3,87,164,180
b4,2,164,164,180
c3,3,91,164,180
b4,2,164,164,180
d3,3,158,164,180
b4,2,164,164,180
a4,3,162,164,180
b4,2,164,164,180
f4,3,144,164,180
b4,2,164,164,180
d5,3,154,164,180
b4,2,164,164,180
e5,3,162,164,180
b4,2,164,164,180
f6,3,145,164,180
b4,2,164,164,180
d7,3,151,164,180
b4,2,164,164,180
a8,3,245,164,180
b4,2,245,164,180
a2,1,180,54,180
g4,2,-Infinity,54,180
e1,3,92,54,180
g4,2,92,92,180
d2,3,63,92,180
g4,2,92,92,180
c3,3,73,92,180
g4,2,92,92,180
d3,3,72,92,180
g4,2,92,92,180
a4,3,96,92,180
g4,2,96,96,180
f4,3,72,96,180
g4,2,96,96,180
d5,3,82,96,180
g4,2,96,96,180
e5,3,84,96,180
g4,2,96,96,180
f6,3,73,96,180
g4,2,96,96,180
a8,3,173,96,180
g4,2,173,173,180
a2,1,173,54,173
e5,2,-Infinity,54,173
e1,3,97,54,173
e5,2,97,97,173
d2,3,68,97,173
e5,2,97,97,173
c3,3,78,97,173
e5,2,97,97,173
d3,3,91,97,173
e5,2,97,97,173
a4,3,101,97,173
e5,2,101,101,173
f4,3,77,101,173
e5,2,101,101,173
d5,3,89,101,173
e5,2,101,101,173
f6,3,78,101,173
e5,2,101,101,173
a8,3,178,101,173
e5,2,178,101,173
a2,1,173,54,173
c7,2,-Infinity,54,173
e1,3,157,54,173
c7,2,157,157,173
d2,3,128,157,173
c7,2,157,157,173
c3,3,138,157,173
c7,2,157,157,173
d3,3,151,157,173
c7,2,157,157,173
a4,3,161,157,173
