X*OXO*OO
**X*O*OX
OXXOX*X*
O*OO*X*X
XXOO*O*O
OXO**XOX
*XXOXXOO
OOOOOO*X
Node,Depth,Value,Alpha,Beta
f3,2,-Infinity,-18,-10
b1,3,-42,-18,-10
f3,2,-42,-18,-10
f1,3,-24,-18,-10
f3,2,-24,-18,-10
b2,3,-36,-18,-10
f3,2,-24,-18,-10
f2,3,0,-18,-10
f3,2,0,-18,-10
a2,1,-10,-18,-10
e4,2,-Infinity,-18,-10
b1,3,-55,-18,-10
e4,2,-55,-18,-10
b2,3,-57,-18,-10
e4,2,-55,-18,-10
d2,3,-42,-18,-10
e4,2,-42,-18,-10
f2,3,-43,-18,-10
e4,2,-42,-18,-10
f3,3,-36,-18,-10
e4,2,-36,-18,-10
h3,3,-43,-18,-10
e4,2,-36,-18,-10
b4,3,-112,-18,-10
e4,2,-36,-18,-10
g4,3,-50,-18,-10
e4,2,-36,-18,-10
e5,3,-25,-18,-10
e4,2,-25,-18,-10
d6,3,-51,-18,-10
e4,2,-25,-18,-10
e6,3,-29,-18,-10
e4,2,-25,-18,-10
a7,3,-119,-18,-10
e4,2,-25,-18,-10
d8,3,-13,-18,-10
e4,2,-13,-13,-10
a2,1,-13,-18,-13
e5,2,-Infinity,-18,-13
b1,3,-49,-18,-13
e5,2,-49,-18,-13
b2,3,-29,-18,-13
e5,2,-29,-18,-13
f3,3,-10,-18,-13
e5,2,-10,-18,-13
a2,1,-13,-18,-13
d6,2,-Infinity,-18,-13
b1,3,-59,-18,-13
d6,2,-59,-18,-13
b2,3,-53,-18,-13
d6,2,-53,-18,-13
f2,3,-39,-18,-13
d6,2,-39,-18,-13
f3,3,-20,-18,-13
d6,2,-20,-18,-13
h3,3,-39,-18,-13
d6,2,-20,-18,-13
b4,3,-108,-18,-13
d6,2,-20,-18,-13
e4,3,-35,-18,-13
d6,2,-20,-18,-13
g4,3,-54,-18,-13
d6,2,-20,-18,-13
e5,3,-29,-18,-13
d6,2,-20,-18,-13
e6,3,-11,-18,-13
d6,2,-11,-18,-13
a2,1,-13,-18,-13
e6,2,-Infinity,-18,-13
b1,3,-39,-18,-13
e6,2,-39,-18,-13
b2,3,-33,-18,-13
e6,2,-33,-18,-13
f2,3,-19,-18,-13
e6,2,-19,-18,-13
f3,3,0,-18,-13
e6,2,0,-18,-13
a2,1,-13,-18,-13
a7,2,-Infinity,-18,-13
b1,3,-49,-18,-13
a7,2,-49,-18,-13
b2,3,-43,-18,-13
a7,2,-43,-18,-13
f2,3,-29,-18,-13
a7,2,-29,-18,-13
f3,3,-10,-18,-13
a7,2,-10,-18,-13
a2,1,-13,-18,-13
g8,2,-Infinity,-18,-13
b1,3,-49,-18,-13
g8,2,-49,-18,-13
b2,3,-43,-18,-13
g8,2,-43,-18,-13
f2,3,-29,-18,-13
g8,2,-29,-18,-13
f3,3,-10,-18,-13
g8,2,-10,-18,-13
a2,1,-13,-18,-13
root,0,-13,-13,Infinity
b2,1,Infinity,-13,Infinity
b1,2,-Infinity,-13,Infinity
a2,3,5,-13,Infinity
b1,2,5,5,Infinity
f2,3,25,5,Infinity
b1,2,25,25,Infinity
f3,3,44,25,Infinity
b1,2,44,44,Infinity
h3,3,25,44,Infinity
b1,2,44,44,Infinity
b4,3,-44,44,Infinity
b1,2,44,44,Infinity
e4,3,29,44,Infinity
b1,2,44,44,Infinity
g4,3,10,44,Infinity
b1,2,44,44,Infinity
e5,3,35,44,Infinity
b1,2,44,44,Infinity
d6,3,11,44,Infinity
b1,2,44,44,Infinity
e6,3,39,44,Infinity
b1,2,44,44,Infinity
a7,3,-51,44,Infinity
b1,2,44,44,Infinity
d8,3,55,44,Infinity
b1,2,55,55,Infinity
b2,1,55,-13,55
f1,2,-Infinity,-13,55
a2,3,-57,-13,55
f1,2,-57,-13,55
d2,3,-52,-13,55
f1,2,-52,-13,55
f2,3,-45,-13,55
f1,2,-45,-13,55
f3,3,-18,-13,55
f1,2,-18,-13,55
h3,3,-45,-13,55
f1,2,-18,-13,55
b4,3,-114,-13,55
f1,2,-18,-13,55
g4,3,-60,-13,55
f1,2,-18,-13,55
e5,3,-35,-13,55
f1,2,-18,-13,55
d6,3,-59,-13,55
f1,2,-18,-13,55
e6,3,-31,-13,55
f1,2,-18,-13,55
a7,3,-121,-13,55
f1,2,-18,-13,55
d8,3,-15,-13,55
f1,2,-15,-13,55
b2,1,-15,-13,55
root,0,-13,-13,Infinity
f2,1,Infinity,-13,Infinity
b1,2,-Infinity,-13,Infinity
a2,3,-29,-13,Infinity
b1,2,-29,-13,Infinity
b2,3,-23,-13,Infinity
b1,2,-23,-13,Infinity
f3,3,2,-13,Infinity
b1,2,2,2,Infinity
h3,3,-9,2,Infinity
b1,2,2,2,Infinity
b4,3,-78,2,Infinity
b1,2,2,2,Infinity
g4,3,-24,2,Infinity
b1,2,2,2,Infinity
e5,3,1,2,Infinity
b1,2,2,2,Infinity
g5,3,-8,2,Infinity
b1,2,2,2,Infinity
d6,3,-23,2,Infinity
b1,2,2,2,Infinity
e6,3,5,2,Infinity
b1,2,5,5,Infinity
a7,3,-85,5,Infinity
b1,2,5,5,Infinity
d8,3,21,5,Infinity
b1,2,21,21,Infinity
f2,1,21,-13,21
f1,2,-Infinity,-13,21
a2,3,-43,-13,21
f1,2,-43,-13,21
b2,3,-45,-13,21
f1,2,-43,-13,21
d2,3,-36,-13,21
f1,2,-36,-13,21
f3,3,-20,-13,21
f1,2,-20,-13,21
h3,3,-31,-13,21
f1,2,-20,-13,21
b4,3,-92,-13,21
f1,2,-20,-13,21
g4,3,-46,-13,21
f1,2,-20,-13,21
e5,3,-21,-13,21
f1,2,-20,-13,21
g5,3,-30,-13,21
f1,2,-20,-13,21
d6,3,-45,-13,21
f1,2,-20,-13,21
e6,3,-17,-13,21
f1,2,-17,-13,21
a7,3,-107,-13,21
f1,2,-17,-13,21
d8,3,-1,-13,21
f1,2,-1,-1,21
f2,1,-1,-13,-1
a2,2,-Infinity,-13,-1
b1,3,-41,-13,-1
a2,2,-41,-13,-1
b2,3,-35,-13,-1
a2,2,-35,-13,-1
f3,3,-10,-13,-1
a2,2,-10,-10,-1
h3,3,-21,-10,-1
a2,2,-10,-10,-1
b4,3,-90,-10,-1
a2,2,-10,-10,-1
g4,3,-36,-10,-1
a2,2,-10,-10,-1
e5,3,-11,-10,-1
a2,2,-10,-10,-1
g5,3,-20,-10,-1
a2,2,-10,-10,-1
d6,3,-35,-10,-1
a2,2,-10,-10,-1
e6,3,-7,-10,-1
a2,2,-7,-7,-1
a7,3,-97,-7,-1
a2,2,-7,-7,-1
d8,3,9,-7,-1
a2,2,9,-7,-1
f2,1,-1,-13,-1
d2,2,-Infinity,-13,-1
b1,3,36,-13,-1
d2,2,36,-13,-1
f2,1,-1,-13,-1
f3,2,-Infinity,-13,-1
f1,3,-12,-13,-1
f3,2,-12,-12,-1
a2,3,-38,-12,-1
f3,2,-12,-12,-1
b2,3,-32,-12,-1
f3,2,-12,-12,-1
d2,3,-23,-12,-1
f3,2,-12,-12,-1
h3,3,10,-12,-1
f3,2,10,-12,-1
f2,1,-1,-13,-1
e4,2,-Infinity,-13,-1
b1,3,-35,-13,-1
e4,2,-35,-13,-1
a2,3,-43,-13,-1
e4,2,-35,-13,-1
b2,3,-37,-13,-1
e4,2,-35,-13,-1
d2,3,-22,-13,-1
e4,2,-22,-13,-1
f3,3,-46,-13,-1
e4,2,-22,-13,-1
h3,3,-23,-13,-1
e4,2,-22,-13,-1
b4,3,-92,-13,-1
e4,2,-22,-13,-1
g4,3,-30,-13,-1
e4,2,-22,-13,-1
e5,3,-13,-13,-1
e4,2,-13,-13,-1
g5,3,-22,-13,-1
e4,2,-13,-13,-1
d6,3,-31,-13,-1
e4,2,-13,-13,-1
e6,3,-9,-13,-1
e4,2,-9,-9,-1
a7,3,-99,-9,-1
e4,2,-9,-9,-1
d8,3,7,-9,-1
e4,2,7,-9,-1
f2,1,-1,-13,-1
e5,2,-Infinity,-13,-1
b1,3,-29,-13,-1
e5,2,-29,-13,-1
a2,3,-29,-13,-1
e5,2,-29,-13,-1
b2,3,-9,-13,-1
e5,2,-9,-9,-1
f3,3,2,-9,-1
e5,2,2,-9,-1
f2,1,-1,-13,-1
d6,2,-Infinity,-13,-1
b1,3,-39,-13,-1
d6,2,-39,-13,-1
a2,3,-39,-13,-1
d6,2,-39,-13,-1
b2,3,-33,-13,-1
d6,2,-33,-13,-1
f3,3,-8,-13,-1
d6,2,-8,-8,-1
h3,3,-19,-8,-1
d6,2,-8,-8,-1
b4,3,-88,-8,-1
d6,2,-8,-8,-1
g4,3,-34,-8,-1
d6,2,-8,-8,-1
e5,3,-9,-8,-1
d6,2,-8,-8,-1
g5,3,-18,-8,-1
d6,2,-8,-8,-1
e6,3,9,-8,-1
d6,2,9,-8,-1
f2,1,-1,-13,-1
e6,2,-Infinity,-13,-1
b1,3,-27,-13,-1
e6,2,-27,-13,-1
b2,3,-21,-13,-1
e6,2,-21,-13,-1
f3,3,4,-13,-1
e6,2,4,-13,-1
f2,1,-1,-13,-1
a7,2,-Infinity,-13,-1
b1,3,-29,-13,-1
a7,2,-29,-13,-1
a2,3,-29,-13,-1
a7,2,-29,-13,-1
b2,3,-23,-13,-1
a7,2,-23,-13,-1
f3,3,2,-13,-1
a7,2,2,-13,-1
f2,1,-1,-13,-1
g8,2,-Infinity,-13,-1
b1,3,-29,-13,-1
g8,2,-29,-13,-1
a2,3,-29,-13,-1
g8,2,-29,-13,-1
b2,3,-23,-13,-1
g8,2,-23,-13,-1
f3,3,2,-13,-1
g8,2,2,-13,-1
f2,1,-1,-13,-1
root,0,-1,-1,Infinity
f3,1,Infinity,-1,Infinity
b1,2,-Infinity,-1,Infinity
a2,3,-10,-1,Infinity
b1,2,-10,-1,Infinity
b2,3,-4,-1,Infinity
b1,2,-4,-1,Infinity
h3,3,2,-1,Infinity
b1,2,2,2,Infinity
b4,3,-59,2,Infinity
