OOXOOXX*
XXOO*O*O
O**XXXO*
X*XXXXXX
*XO****X
OXX*OXOX
XX*OXXO*
XX*OO*OO
Node,Depth,Value,Alpha,Beta
h1,3,-45,-191,-190
e2,2,-45,-191,-190
h3,1,-190,-191,-190
b3,2,-Infinity,-191,-190
h1,3,22,-191,-190
b3,2,22,-191,-190
h3,1,-190,-191,-190
c3,2,-Infinity,-191,-190
h1,3,3,-191,-190
c3,2,3,-191,-190
h3,1,-190,-191,-190
h4,2,-Infinity,-191,-190
h1,3,-4,-191,-190
h4,2,-4,-191,-190
h3,1,-190,-191,-190
a5,2,-Infinity,-191,-190
h1,3,-42,-191,-190
a5,2,-42,-191,-190
h3,1,-190,-191,-190
d5,2,-Infinity,-191,-190
h1,3,-38,-191,-190
d5,2,-38,-191,-190
h3,1,-190,-191,-190
e5,2,-Infinity,-191,-190
h1,3,-44,-191,-190
e5,2,-44,-191,-190
h3,1,-190,-191,-190
f5,2,-Infinity,-191,-190
h1,3,-64,-191,-190
f5,2,-64,-191,-190
h3,1,-190,-191,-190
g5,2,-Infinity,-191,-190
h1,3,-51,-191,-190
g5,2,-51,-191,-190
h3,1,-190,-191,-190
d6,2,-Infinity,-191,-190
h1,3,-40,-191,-190
d6,2,-40,-191,-190
h3,1,-190,-191,-190
c7,2,-Infinity,-191,-190
h1,3,-40,-191,-190
c7,2,-40,-191,-190
h3,1,-190,-191,-190
h7,2,-Infinity,-191,-190
h1,3,-38,-191,-190
h7,2,-38,-191,-190
h3,1,-190,-191,-190
c8,2,-Infinity,-191,-190
h1,3,10,-191,-190
c8,2,10,-191,-190
h3,1,-190,-191,-190
root,0,-190,-190,Infinity
h4,1,Infinity,-190,Infinity
h1,2,-Infinity,-190,Infinity
e2,3,-211,-190,Infinity
h1,2,-211,-190,Infinity
g2,3,-226,-190,Infinity
h1,2,-211,-190,Infinity
c3,3,-195,-190,Infinity
h1,2,-195,-190,Infinity
h3,3,-194,-190,Infinity
h1,2,-194,-190,Infinity
a5,3,-172,-190,Infinity
h1,2,-172,-172,Infinity
d5,3,-178,-172,Infinity
h1,2,-172,-172,Infinity
e5,3,-186,-172,Infinity
h1,2,-172,-172,Infinity
d6,3,-182,-172,Infinity
h1,2,-172,-172,Infinity
c7,3,-204,-172,Infinity
h1,2,-172,-172,Infinity
h7,3,-250,-172,Infinity
h1,2,-172,-172,Infinity
f8,3,-234,-172,Infinity
h1,2,-172,-172,Infinity
h4,1,-172,-190,-172
e2,2,-Infinity,-190,-172
g2,3,-162,-190,-172
e2,2,-162,-190,-172
h4,1,-172,-190,-172
b3,2,-Infinity,-190,-172
e2,3,-108,-190,-172
b3,2,-108,-190,-172
h4,1,-172,-190,-172
c3,2,-Infinity,-190,-172
e2,3,-119,-190,-172
c3,2,-119,-190,-172
h4,1,-172,-190,-172
a5,2,-Infinity,-190,-172
e2,3,-124,-190,-172
a5,2,-124,-190,-172
h4,1,-172,-190,-172
d5,2,-Infinity,-190,-172
e2,3,-112,-190,-172
d5,2,-112,-190,-172
h4,1,-172,-190,-172
e5,2,-Infinity,-190,-172
e2,3,-134,-190,-172
e5,2,-134,-190,-172
h4,1,-172,-190,-172
f5,2,-Infinity,-190,-172
e2,3,-124,-190,-172
f5,2,-124,-190,-172
h4,1,-172,-190,-172
g5,2,-Infinity,-190,-172
e2,3,-119,-190,-172
g5,2,-119,-190,-172
h4,1,-172,-190,-172
d6,2,-Infinity,-190,-172
e2,3,-122,-190,-172
d6,2,-122,-190,-172
h4,1,-172,-190,-172
c7,2,-Infinity,-190,-172
e2,3,-122,-190,-172
c7,2,-122,-190,-172
h4,1,-172,-190,-172
c8,2,-Infinity,-190,-172
e2,3,-72,-190,-172
c8,2,-72,-190,-172
h4,1,-172,-190,-172
root,0,-172,-172,Infinity
a5,1,Infinity,-172,Infinity
h1,2,-Infinity,-172,Infinity
e2,3,-207,-172,Infinity
h1,2,-207,-172,Infinity
g2,3,-222,-172,Infinity
h1,2,-207,-172,Infinity
c3,3,-191,-172,Infinity
h1,2,-191,-172,Infinity
h3,3,-190,-172,Infinity
h1,2,-190,-172,Infinity
h4,3,-172,-172,Infinity
h1,2,-172,-172,Infinity
d5,3,-174,-172,Infinity
h1,2,-172,-172,Infinity
e5,3,-182,-172,Infinity
h1,2,-172,-172,Infinity
d6,3,-178,-172,Infinity
h1,2,-172,-172,Infinity
c7,3,-200,-172,Infinity
h1,2,-172,-172,Infinity
h7,3,-246,-172,Infinity
h1,2,-172,-172,Infinity
f8,3,-230,-172,Infinity
h1,2,-172,-172,Infinity
a5,1,-172,-172,Infinity
root,0,-172,-172,Infinity
d5,1,Infinity,-172,Infinity
h1,2,-Infinity,-172,Infinity
e2,3,-213,-172,Infinity
h1,2,-213,-172,Infinity
g2,3,-228,-172,Infinity
h1,2,-213,-172,Infinity
c3,3,-197,-172,Infinity
h1,2,-197,-172,Infinity
h3,3,-196,-172,Infinity
h1,2,-196,-172,Infinity
h4,3,-178,-172,Infinity
h1,2,-178,-172,Infinity
a5,3,-174,-172,Infinity
h1,2,-174,-172,Infinity
c7,3,-206,-172,Infinity
h1,2,-174,-172,Infinity
h7,3,-252,-172,Infinity
h1,2,-174,-172,Infinity
c8,3,-194,-172,Infinity
h1,2,-174,-172,Infinity
f8,3,-236,-172,Infinity
h1,2,-174,-172,Infinity
d5,1,-174,-172,Infinity
root,0,-172,-172,Infinity
e5,1,Infinity,-172,Infinity
h1,2,-Infinity,-172,Infinity
e2,3,-221,-172,Infinity
h1,2,-221,-172,Infinity
g2,3,-236,-172,Infinity
h1,2,-221,-172,Infinity
c3,3,-205,-172,Infinity
h1,2,-205,-172,Infinity
h3,3,-204,-172,Infinity
h1,2,-204,-172,Infinity
h4,3,-186,-172,Infinity
h1,2,-186,-172,Infinity
a5,3,-182,-172,Infinity
h1,2,-182,-172,Infinity
d5,3,-196,-172,Infinity
h1,2,-182,-172,Infinity
c7,3,-214,-172,Infinity
h1,2,-182,-172,Infinity
h7,3,-260,-172,Infinity
h1,2,-182,-172,Infinity
c8,3,-202,-172,Infinity
h1,2,-182,-172,Infinity
f8,3,-244,-172,Infinity
h1,2,-182,-172,Infinity
e5,1,-182,-172,Infinity
root,0,-172,-172,Infinity
d6,1,Infinity,-172,Infinity
h1,2,-Infinity,-172,Infinity
e2,3,-217,-172,Infinity
h1,2,-217,-172,Infinity
g2,3,-232,-172,Infinity
h1,2,-217,-172,Infinity
c3,3,-201,-172,Infinity
h1,2,-201,-172,Infinity
h3,3,-200,-172,Infinity
h1,2,-200,-172,Infinity
b4,3,-195,-172,Infinity
h1,2,-195,-172,Infinity
h4,3,-182,-172,Infinity
h1,2,-182,-172,Infinity
a5,3,-178,-172,Infinity
h1,2,-178,-172,Infinity
d5,3,-192,-172,Infinity
h1,2,-178,-172,Infinity
c7,3,-210,-172,Infinity
h1,2,-178,-172,Infinity
h7,3,-256,-172,Infinity
h1,2,-178,-172,Infinity
c8,3,-198,-172,Infinity
h1,2,-178,-172,Infinity
f8,3,-240,-172,Infinity
h1,2,-178,-172,Infinity
d6,1,-178,-172,Infinity
root,0,-172,-172,Infinity
c7,1,Infinity,-172,Infinity
h1,2,-Infinity,-172,Infinity
e2,3,-239,-172,Infinity
h1,2,-239,-172,Infinity
g2,3,-254,-172,Infinity
h1,2,-239,-172,Infinity
c3,3,-223,-172,Infinity
h1,2,-223,-172,Infinity
h3,3,-222,-172,Infinity
h1,2,-222,-172,Infinity
h4,3,-204,-172,Infinity
h1,2,-204,-172,Infinity
a5,3,-200,-172,Infinity
h1,2,-200,-172,Infinity
d5,3,-206,-172,Infinity
h1,2,-200,-172,Infinity
e5,3,-214,-172,Infinity
h1,2,-200,-172,Infinity
f5,3,-210,-172,Infinity
h1,2,-200,-172,Infinity
d6,3,-210,-172,Infinity
h1,2,-200,-172,Infinity
h7,3,-278,-172,Infinity
h1,2,-200,-172,Infinity
f8,3,-262,-172,Infinity
h1,2,-200,-172,Infinity
c7,1,-200,-172,Infinity
root,0,-172,-172,Infinity
h7,1,Infinity,-172,Infinity
h1,2,-Infinity,-172,Infinity
e2,3,-285,-172,Infinity
h1,2,-285,-172,Infinity
g2,3,-300,-172,Infinity
h1,2,-285,-172,Infinity
c3,3,-269,-172,Infinity
h1,2,-269,-172,Infinity
h3,3,-268,-172,Infinity
h1,2,-268,-172,Infinity
h4,3,-250,-172,Infinity
h1,2,-250,-172,Infinity
a5,3,-246,-172,Infinity
h1,2,-246,-172,Infinity
d5,3,-252,-172,Infinity
h1,2,-246,-172,Infinity
e5,3,-260,-172,Infinity
h1,2,-246,-172,Infinity
f5,3,-272,-172,Infinity
h1,2,-246,-172,Infinity
g5,3,-279,-172,Infinity
h1,2,-246,-172,Infinity
d6,3,-256,-172,Infinity
h1,2,-246,-172,Infinity
c7,3,-278,-172,Infinity
h1,2,-246,-172,Infinity
h7,1,-246,-172,Infinity
root,0,-172,-172,Infinity
f8,1,Infinity,-172,Infinity
h1,2,-Infinity,-172,Infinity
e2,3,-269,-172,Infinity
h1,2,-269,-172,Infinity
g2,3,-284,-172,Infinity
h1,2,-269,-172,Infinity
c3,3,-253,-172,Infinity
h1,2,-253,-172,Infinity
h3,3,-252,-172,Infinity
h1,2,-252,-172,Infinity
h4,3,-234,-172,Infinity
h1,2,-234,-172,Infinity
a5,3,-230,-172,Infinity
h1,2,-230,-172,Infinity
d5,3,-236,-172,Infinity
h1,2,-230,-172,Infinity
e5,3,-244,-172,Infinity
h1,2,-230,-172,Infinity
g5,3,-263,-172,Infinity
h1,2,-230,-172,Infinity
d6,3,-240,-172,Infinity
h1,2,-230,-172,Infinity
c7,3,-262,-172,Infinity
h1,2,-230,-172,Infinity
c8,3,-220,-172,Infinity
h1,2,-220,-172,Infinity
f8,1,-220,-172,Infinity
root,0,-172,-172,Infinity
